model_id,model_make_id,model_name,model_trim,model_year,model_body_style,model_engine_position,model_engine_cc,model_engine_num_cyl,model_engine_type,mode_engine_valves_per_cyl,model_engine_power_ps,model_engine_power_rpm,model_engine_torque_nm,model_engine_torque_rpm,model_engine_bore_mm,model_engine_stroke_mm,model_engine_compression,model_engine_fuel,model_top_speed_kph,model_0_to_100_kph,model_drive,model_transmission_type,model_seats,model_doors,model_weight_kg,model_length_mm,model_width_mm,model_height_mm,model_wheelbase,model_lkm_hwy,model_lkm_mixed,model_lkm_city,model_fuel_cap_l,model_sold_in_us,model_co2,model_make_display
15180,ford,Galaxy,2.8 V6 Trend,2006,Minivan,Front,2792,6,V,4,204,6200,265,3400,81,90.3,11.0:1,Gasoline - Premium,217,9.9,Front,,5,5,1779,4650,1820,1830,2840,,11,,70,0,,Ford
15181,ford,Focus,Turnier 1.8 TDCi Ambiente,2009,,Front,1751,4,in-line,2,115,3800,250,1850,82.5,82,19.0:1,Diesel,190,10.9,Front,Manual,5,5,1311,4460,1710,1540,2620,,5.3,,55,1,,Ford
15182,ford,Taunus,1.6 Turnier,1976,,Front,1593,4,in-line,,68,5200,115,2700,87.7,66,,Gasoline,,,Rear,Manual,,,1056,4450,1720,1360,2590,,,,,1,,Ford
15183,ford,Thunderbird,5.1,1956,,Front,5112,8,V,2,226,4600,,,,,,Gasoline,,,Rear,Manual,,2,1510,4460,1790,1330,2600,,,,,1,,Ford
15184,ford,Ranger,3,2008,Pickup,Front,2970,6,V,2,150,4900,245,3950,,,,,,,Rear,Manual,3,4,1107,4790,1770,1690,2840,10.7,6.1,14.7,64,1,,Ford
15185,ford,Consul,,1957,,Front,1702,4,in-line,2,48,4400,124,2300,82.6,79.5,,Gasoline,,,Rear,Manual,5,4,1089,4380,1750,1570,2660,,,,47,1,,Ford
15186,ford,Edge,SE AWD,2007,Crossover,Front,3496,6,V,4,269,6250,339,4500,,,,,,,4WD,Automatic,5,5,,4720,1930,1710,2830,9.8,11.8,13.8,76,1,,Ford
15187,ford,Crown Victoria,,1979,Sedan,Front,4186,8,in-line,,120,3800,263,2200,,,,Gasoline,,,Rear,Automatic,5,4,1630,5320,1980,1390,2910,,,,,1,,Ford
15188,ford,Mondeo,2.5 V6 Turnier Trend,2004,Station Wagon,Front,2495,6,V,4,170,6000,220,4250,,,10.0:1,Gasoline - Premium,220,8.9,Front,,5,5,1512,4810,1820,1430,2630,,10.4,,59,0,,Ford
15189,ford,Escort,1.1,1980,,Front,1098,4,in-line,,44,5500,71,3000,81,53.3,,Gasoline,144,,Rear,Manual,5,4,903,3980,1650,1390,2830,,,,45,1,,Ford
15190,ford,Capri,III,1983,Coupe,Front,1297,4,in-line,,,,,,,,,Gasoline,,,Rear,Manual,4,2,995,4380,1710,1370,2570,,,,,1,,Ford
15191,ford,Focus,2.0 TDCi,2006,,Front,1997,4,in-line,4,136,4000,320,2000,85,88,18.0:1,Diesel,205,9.6,Front,Manual,5,5,1715,4350,2000,1450,2650,,5.5,,55,1,,Ford
15192,ford,Five Hundred,Limited AWD,2006,Sedan,Front,2983,6,V,4,206,5750,281,4500,,,,,,,AWD,Automatic,5,4,1715,5100,1900,1570,2870,9.1,11.2,12.4,72,1,,Ford
15193,ford,Focus,,2005,,Front,1989,4,in-line,2,110,5000,170,3750,85,88,,Gasoline,,,Front,Manual,5,5,1160,4450,1710,1440,2620,,,,59,1,,Ford
15194,ford,Thunderbird,SC,1995,,Front,3797,6,V,,233,4400,447,2500,96.8,86,,,,,Rear,Automatic,4,2,1604,5090,1850,1350,2950,,,,,1,,Ford
15195,ford,Mustang,GT Premium Convertible,2009,Convertible,Front,4606,8,V,3,304,5750,434,4500,,,9.7:1,Gasoline,,,Rear,Manual,4,2,2862,4780,1880,1420,2730,10.2,13.1,15.7,61,1,,Ford
15196,ford,Mondeo,2.2 TDCi Ambiente,2006,Sedan,Front,2198,4,in-line,4,156,3500,360,1800,86,94.6,17.5:1,Diesel,223,8.7,Front,Manual,5,4,1478,4740,1940,1470,2760,,6.1,,58,0,,Ford
15197,ford,Focus,1.6 Ambiente,2005,,Front,1594,4,in-line,4,101,6000,145,4000,,,11.0:1,,,,Front,Manual,5,5,1171,,,,2710,,,,55,1,,Ford
15198,ford,Fiesta,1,1988,,Front,957,4,in-line,2,45,5750,68,3700,,,,Gasoline,,,Front,Manual,,,768,3650,1590,1340,2300,,,,,0,,Ford
15199,ford,Thunderbird,,1982,,Front,3275,6,in-line,,88,3800,209,1400,,,8.6:1,,140,,Rear,Automatic,5,2,1436,5100,1890,1350,2760,,,,80,1,,Ford
15200,ford,Expedition,Eddie Bauer,2008,SUV,Front,5408,8,V,3,304,5000,495,3750,,,9.8:1,Gasoline,,,4WD,Automatic,8,5,1107,5250,2010,1970,3030,,5.3,,106,1,,Ford
15201,ford,Escort,1.4 L Estate,1986,Station Wagon,Front,1392,4,in-line,,76,,110,4000,77,74,,,164,,Front,Manual,5,5,895,4090,1650,1400,2410,,,,54,1,,Ford
15202,ford,Popular,,1961,,Front,1170,4,in-line,2,31,4500,,2500,,,8.9:1,Gasoline,,,Rear,Manual,5,4,730,3810,1550,1500,2220,,,,55,1,,Ford
15203,ford,Escort,1.8 Cabriolet,1995,Convertible,Front,1796,4,in-line,4,115,5750,160,4500,80.6,88,10.0:1,Gasoline,,,Front,Manual,5,,1230,4140,1710,1400,,,,,,1,,Ford
15204,ford,E-350,Super Duty Van,2004,Van,Front,5408,8,V,2,259,6250,475,,,,9.0:1,,,,,,2,3,2422,5390,2020,2120,3510,,,,132,1,,Ford
15205,ford,Focus,C-Max 1.6 TDCi Ambiente,2004,,Front,1560,4,in-line,4,109,4000,240,1750,75,88.3,18.3:1,Diesel,185,11.6,Front,Manual,5,5,1392,4340,1830,1610,2580,,,,53,1,,Ford
15206,ford,Maverick,2.3 Highclass,2005,,Front,2288,4,in-line,4,150,5500,200,4000,,,10.0:1,Gasoline - Premium,171,11.5,4WD,Manual,5,5,1515,4420,1830,1780,2780,,10.1,,62,0,,Ford
15207,ford,Granada,Scorpio Cosworth,1991,,Front,2935,6,V,,195,5750,275,4500,,,9.7:1,,215,8.8,Rear,Automatic,5,5,1422,4680,1770,1460,2710,,,,,1,,Ford
15208,ford,Focus,1.6,1999,,Front,1795,4,in-line,4,100,6000,149,4000,79,81.4,11.0:1,Gasoline,,,Front,Manual,5,5-Mar,1190,4160,1710,1440,2620,,,,,1,,Ford
15209,ford,Mustang,GT Deluxe Convertible,2008,Convertible,Front,4606,8,V,3,304,5750,435,4500,,,,,,,Rear,Manual,4,2,1715,4770,1890,1390,2730,10.2,13.1,15.7,61,1,,Ford
15210,ford,Aerostar,,1994,Minivan,Front,2978,6,V,,135,4600,217,2800,,,,Gasoline,,,Rear,,,,1515,4450,1830,1860,3030,,,,,1,,Ford
15211,ford,Maverick,2.8,1973,,Front,2780,6,in-line,,83,4200,178,1800,,,,Gasoline,,,Rear,Manual,,4-Feb,1215,4840,1800,1360,2800,,,,,1,,Ford
15212,ford,Sierra,Sapphire RS Cosworth,1987,,Front,1993,4,in-line,,207,6250,277,4500,90.8,77,8.0:1,,240,,Rear,Manual,5,4,1250,4470,1710,1380,2500,,,,,0,,Ford
15213,ford,Skyliner,,1959,,,,8,V,2,,,,,,,,Gasoline,,,,,5,,,,,,,,,,,1,,Ford
15214,ford,Fiesta,1.6 TDCi Trend,2007,Hatchback,Front,1560,4,in-line,4,90,3900,204,1500,75,88.3,11.0:1,Diesel,180,13.5,Front,Manual,5,3,1127,3920,1470,1690,2490,,4.9,,45,0,,Ford
15215,ford,Anglia,,1967,,Front,996,4,in-line,2,38,5000,70,2700,,,7.8:1,Gasoline,,,Rear,Manual,5,4,737,3910,1470,1450,2310,,,,45,1,,Ford
15216,ford,Thunderbird,,1993,,Front,3790,6,in-line,,140,3800,291,2400,96.8,86,,Gasoline,,,Rear,,4,2,1610,5050,1850,1350,2880,,,,45,1,,Ford
15217,ford,Cougar,,2001,Coupe,Front,1999,6,V,4,170,6000,298,,,,9.7:1,,,,Front,Manual,4,2,1279,4710,1770,1330,2710,,,,,0,,Ford
15218,ford,Focus,Estate 1.6,2004,,Front,1595,4,in-line,4,130,6000,178,4150,79,81.4,11.0:1,,,,Front,Manual,5,5,1279,4480,1850,1450,2650,,,,,1,,Ford
15219,ford,Focus,1.8 TDCi Viva,2006,,Front,1753,4,in-line,2,115,3800,251,1850,82.5,82,,Diesel,196,10.6,Front,Manual,5,5-Mar,1272,4300,1710,1490,2620,,5.5,,55,1,,Ford
15220,ford,Escort,1.1 Estate,1980,Station Wagon,Front,1116,4,in-line,,50,,84,2700,74,65,9.5:1,,142,,Front,Manual,5,5,860,4040,1650,1390,2410,,,,40,1,,Ford
15221,ford,Fiesta,,1983,Hatchback,Front,957,4,in-line,,41,5500,64,2700,74,55.7,8.3:1,Gasoline,,,Front,Manual,5,3,715,3570,1570,1370,2300,,,,34,0,,Ford
15222,ford,Escort,Cabriolet,1992,Convertible,Front,1598,4,in-line,,105,6000,135,4500,,,,Gasoline,,,Front,Manual,5,,1065,4040,1690,1350,,,,,,1,,Ford
15223,ford,Edge,SEL Plus AWD,2007,Crossover,Front,3496,6,V,4,269,6250,339,4500,,,,,,,4WD,Automatic,5,5,,4720,1930,1710,2830,9.8,11.8,13.8,76,1,,Ford
15224,ford,Mustang,Premium Coupe,2004,Coupe,Front,3802,6,V,2,193,6150,298,,97,86,9.3:1,,,,Rear,,4,2,1494,4660,1860,1360,2650,8.1,10.2,11.8,59,1,,Ford
15225,ford,Mondeo,3.0 ST 220,2008,Station Wagon,Front,2967,6,V,4,227,6150,280,4900,89,79.5,10.0:1,Gasoline - Premium,250,7.6,Front,Manual,5,5,1506,4740,1820,1420,2760,,10.4,,59,0,,Ford
15226,ford,Orion,1.6,1984,Sedan,Front,1597,4,in-line,,79,,128,3500,80,79.5,,Gasoline,,,Front,,5,4,906,4220,1650,1350,2410,,,,87,1,,Ford
15227,ford,Probe,2.2,1987,Coupe,Front,2184,4,in-line,,140,4800,262,3500,86,94,,Gasoline,,,Front,Manual,4,2,1250,4510,1730,1330,2530,,,,,1,,Ford
15228,ford,Mustang,Bullitt GT,2000,Coupe,Front,4601,8,V,2,269,5500,408,,90.2,89.9,,,,,Rear,Manual,4,2,1298,4660,1860,1340,2580,,,,,1,,Ford
15229,ford,Taurus X,Limited,2008,Crossover,Front,3496,6,V,4,267,6250,338,4500,,,,,,,Front,Automatic,6,4,1107,5090,1910,1720,2870,9.8,12.4,14.7,72,1,,Ford
15230,ford,C-MAX,,2005,Minivan,Front,1560,4,in-line,4,105,6150,146,4000,79,81.4,11.0:1,Gasoline,,,Front,Manual,5,5,1374,4340,1830,1600,2650,,,,55,0,,Ford
15231,ford,Meteor,,1984,Sedan,Front,1490,4,in-line,,73,5500,110,3000,,,,Gasoline,,,Front,Manual,5,4,885,4160,1640,1380,2370,,,,,0,,Ford
15232,ford,Ikon,1.3i,2008,Sedan,Front,1297,4,in-line,2,75,,110,3000,74,75.5,10.2:1,Gasoline,171,14.5,Front,Manual,5,4,1044,5770,,1730,2490,,9.8,,48,0,,Ford
15233,ford,Capri,III,1980,Coupe,Front,1297,4,in-line,,,,,,,,,Gasoline,,,Rear,Manual,4,2,995,4380,1710,1370,2570,,,,,1,,Ford
15234,ford,17,M,1971,,Front,1498,4,in-line,,60,4800,112,2400,,,,Gasoline,,,Rear,,5,2,1075,4730,1760,1480,2710,,,,87,1,,Ford
15235,ford,Falcon,,1971,,Front,3273,6,in-line,,131,4600,259,2000,,,,Gasoline,,,Rear,,,,1360,4690,1870,1430,2830,,,,,1,,Ford
15236,ford,F,,1955,Pickup,Front,4458,8,V,2,158,3000,,,,,,Gasoline,,,Rear,Manual,5,,2040,,1880,,3000,,,,,1,,Ford
15237,ford,Tempo,,1984,,Front,2306,4,in-line,,90,4700,170,2700,96,79.5,,Gasoline,,,Front,Manual,,,1105,4480,1690,1340,2540,,,,,1,,Ford
15238,ford,Escape,XLT 4WD,2009,SUV,Front,,4,in-line,4,173,6000,232,4500,,,,Gasoline,,,4WD,Automatic,5,5,972,4440,1810,1730,2630,9.4,11.2,12.4,62,1,,Ford
15239,ford,Fiesta,1.1,1995,,Front,1116,4,in-line,,50,5200,83,3000,,,,Gasoline,,,Front,,5,,820,3750,1610,1330,2450,,,,,0,,Ford
15240,ford,Fusion,1.6 Ambiente,2007,Sedan,Front,1594,4,in-line,4,100,6000,146,4000,79,81.4,11.0:1,Gasoline - Premium,178,10.9,Front,Manual,5,4,1151,4020,1730,1500,2490,,6.7,,45,1,,Ford
15241,ford,Mustang,GT,1995,Coupe,Front,4947,8,V,4,,,386,,,,,,210,,Rear,Manual,4,2,1483,4620,1830,1350,2580,,,,,1,,Ford
15242,ford,Focus,2.0 ST 170,2008,,Front,1988,4,in-line,4,173,7000,196,5500,84.9,88,10.0:1,Gasoline - Premium,,8.2,Front,Manual,5,3,1283,4440,1700,1570,2620,,9.1,,55,1,,Ford
15243,ford,Lynx,,2004,,Front,1596,4,in-line,4,109,5500,145,4000,,,,Gasoline,,,Front,Manual,5,,1110,4480,1700,1420,2620,,,,,0,,Ford
15244,ford,Thunderbird,,1976,,Front,4186,8,V,,,,,,,,,Gasoline,,,Rear,Automatic,,2,1480,5100,1890,1350,2760,,,,,1,,Ford
15245,ford,Escort,1.3 GL,1980,Hatchback,Front,1295,4,in-line,,70,6000,100,3500,80,64.5,9.5:1,,157,,Front,Manual,5,3,850,3980,1650,1390,2400,,,,40,1,,Ford
15246,ford,Fiesta,1.4 TDCi,2008,Hatchback,Front,1399,4,in-line,2,68,4000,160,2000,73.8,82,18.0:1,Diesel,,14.9,Front,Manual,5,3,1145,3920,1690,1440,2490,,4.3,,43,0,,Ford
15247,ford,Granada,2600,1972,,Front,2551,6,V,,127,5000,201,3500,90.1,66.8,9.0:1,,,,Rear,Manual,5,4,1261,4580,1810,1350,2780,,,,64,1,,Ford
15248,ford,Falcon,,1991,Sedan,Front,3949,6,in-line,,163,4250,311,3250,,,,Gasoline,,,Rear,Manual,5,,1446,4820,1860,1410,2800,,,,,0,,Ford
15249,ford,Crestline,3.9,1954,,Front,3910,8,V,2,,,,,,,,Gasoline,,,Rear,,,,1480,5030,1890,,2940,,,,,1,,Ford
15250,ford,Capri,II 1.6,1974,Coupe,Front,1593,4,in-line,,72,5200,119,2700,87.7,66,,Gasoline,,,Rear,Manual,5,2,1010,4300,1710,1370,2570,,,,,1,,Ford
15251,ford,Explorer,4,1995,SUV,Front,3996,6,V,2,213,5250,332,3250,,,,Gasoline,,,,,4,5,1910,4790,1880,1840,2840,,,,,1,,Ford
15252,ford,Fiesta,1.8 D,1989,,Front,1753,4,in-line,,77,4800,132,2500,,,,Diesel,,,Front,Manual,5,,900,3750,1610,1330,2450,,,,,0,,Ford
15253,ford,Thunderbird,,1992,,Front,3791,6,in-line,,140,3800,291,2400,,,,Gasoline,,,Rear,,4,2,1610,5050,1850,1350,2880,,,,45,1,,Ford
15254,ford,Focus,2.0 RS,2008,,Front,1987,4,in-line,,215,5500,310,3500,84.8,88,8.0:1,Gasoline - Premium,232,6.7,Front,Automatic,5,3,1280,4190,1780,1470,2620,,10.1,,55,1,,Ford
15255,ford,Falcon,5.8,1970,,Front,5763,8,in-line,,250,4600,482,2600,,,,Gasoline,,,Rear,,,,1464,4690,1870,1430,2830,,,,,1,,Ford
15256,ford,Focus,1.4 Trend,2009,Sedan,Front,1388,4,in-line,4,80,5000,124,3500,76,76.5,11.0:1,Gasoline - Premium,171,15.2,Front,Manual,5,4,1171,4390,1710,1490,2620,,6.7,,55,1,,Ford
15257,ford,Ka,1.6,2003,Hatchback,Front,1597,4,in-line,2,95,6000,135,4250,82.1,75.5,10.0:1,Gasoline,,,Front,Manual,4,3,906,3630,1640,1380,2460,,,,40,0,,Ford
15258,ford,Focus,2.0 Trend Automatic,2008,Sedan,Front,1998,4,in-line,4,,,185,4500,87.5,83.1,10.8:1,Gasoline,197,10.7,Front,Automatic,4,4,900,4490,2000,1450,2650,,8.3,,55,1,,Ford
15259,ford,Bronco II,,1985,SUV,Front,2934,6,in-line,,,,,,,,,Gasoline,,,,,4,,1450,4030,1730,,2400,,,,,1,,Ford
15260,ford,F-150,SuperCrew,2009,Pickup,Front,5408,8,V,3,314,5000,495,3500,,,,,,,Rear,Automatic,6,2,966,5890,2010,1890,3670,11.8,14.7,16.8,98,1,,Ford
15261,ford,Edge,Sport,2009,Crossover,Front,3496,6,V,4,265,6250,250,4500,,,10.3:1,Gasoline,,,4WD,Automatic,5,5,966,4720,1930,1710,2830,9.8,6.7,13.8,72,1,,Ford
15262,ford,Escort,1.1 C,1986,Hatchback,Front,1115,4,in-line,,49,5000,83,2700,74,65,9.5:1,,145,18.2,Front,Manual,5,3,825,4030,1650,1380,2410,,,,48,1,,Ford
15263,ford,Fiesta,1.4,1989,,Front,1391,4,in-line,,76,,111,4000,77,74,,Gasoline,,,Front,Manual,5,,815,3750,1610,1330,2450,,,,,0,,Ford
15264,ford,Fairlane,,1972,,Front,4097,6,in-line,,155,4000,326,1600,93.5,99.3,,Gasoline,,,Rear,,5,,1450,5060,1910,1410,2950,,,,,1,,Ford
15265,ford,Ranger,Super Cab 4x4,2004,Pickup,Front,4015,6,V,2,210,6000,323,,,,9.0:1,,,,4WD,,5,4,1208,5130,1790,1730,3200,12.4,14.7,15.7,74,1,,Ford
15266,ford,Popular,,1954,,Front,1172,4,in-line,2,26,4000,63,2400,,,,Gasoline,,,Rear,Manual,,,735,3880,1440,1630,2300,,,,,1,,Ford
15267,ford,Corsair,,1968,,Front,1497,4,in-line,2,60,4600,101,2300,81,72.7,8.2:1,Gasoline,,,Rear,Manual,5,4,885,4500,1620,1460,2570,,,,40,1,,Ford
15268,ford,Cortina,2.0 Estate,1970,,Front,1993,4,in-line,2,96,5700,148,3500,,,9.0:1,Gasoline,,,Rear,Manual,5,2,1095,4280,1710,1330,2590,,,,87,1,,Ford
15269,ford,Focus,2.0 Si Automatic,2009,Sedan,Front,1998,4,in-line,4,145,6000,186,4500,87.5,83.1,,Gasoline,197,10.7,Front,Manual,4,4,966,4490,2000,1450,2650,,8.1,,55,1,,Ford
15270,ford,Contour,Clipper,1998,Sedan,Front,1989,4,in-line,4,137,6000,180,4000,,,,Gasoline,,,Front,Manual,5,4,1242,4680,1760,1400,2710,,,,,1,,Ford
15271,ford,Fiesta,1,1976,Hatchback,Front,957,4,in-line,,45,5500,65,3000,74,55.7,,Gasoline,,,Front,Manual,5,3,715,3570,1570,1370,2290,,,,45,1,,Ford
15272,ford,GT 70,,1971,,Middle,1599,4,in-line,,86,5500,125,4000,93.7,72.4,8.9:1,Gasoline,225,,Rear,Manual,2,2,765,3890,1730,1120,2330,,,,,1,,Ford
15273,ford,Fairlane,6.6,1968,,Front,6550,8,in-line,,216,5200,,,,,,Gasoline,,,Rear,,,,1585,5110,,,2960,,,,,1,,Ford
15274,ford,Taurus,LX,2000,Sedan,Front,2933,6,V,,158,4900,244,3950,88.9,78.7,9.3:1,,,,Front,Automatic,5,4,1521,5030,1860,1430,2760,,,,68,1,,Ford
15275,ford,Cortina,1600 LS Estate,1976,,Front,1593,4,in-line,,91,5700,122,4000,87.7,66,9.2:1,,,,Rear,Manual,5,5-Mar,1114,4450,1710,1370,2590,,,,54,1,,Ford
15276,ford,Zephyr,,1952,,Front,2260,6,in-line,2,58,4000,151,2000,79.4,76.2,,Gasoline,,,Rear,Manual,5,4,1145,4370,1630,1520,2650,,,,40,1,,Ford
15277,ford,Escort,Station Wagon,1979,Station Wagon,Front,939,4,in-line,,46,6000,60,4500,,,,Gasoline,,,Rear,Manual,5,4,910,4060,1570,1400,2420,,,,53,1,,Ford
15278,ford,Falcon,4.1,1970,,Front,4093,6,in-line,,157,4000,326,1600,93.5,99.3,9.3:1,Gasoline,,,Rear,,5,,1360,4690,1870,1430,2830,,,,,1,,Ford
15279,ford,Freestar,Wagon SES,2005,Minivan,Front,3802,6,V,2,204,6000,325,,97.1,86,9.4:1,,,,Front,Automatic,7,4,1939,5110,1950,1800,3070,10.2,11.8,13.1,98,1,,Ford
15280,ford,Escape,Hybrid,2007,SUV,Front,2299,4,in-line,,135,6000,168,4250,87.4,94,12.4:1,Gasoline / Electric Hybrid,,,Front,Automatic,5,5,1715,4450,1790,1780,2630,,11.9,,57,1,,Ford
15281,ford,Focus,1.8 Diesel,1998,Sedan,Front,1753,4,in-line,,133,4000,174,2000,82.5,82,19.4:1,,184,12.8,Front,Manual,5,4,1192,4370,1710,1420,2620,,,,53,1,,Ford
15282,ford,Escort,Cabriolet,1989,Convertible,Front,1597,4,in-line,2,,,,,,,,Gasoline,,,Front,Manual,5,,,4070,1650,1320,2410,,,,,1,,Ford
15283,ford,Bronco,,1986,SUV,Front,4917,6,in-line,,,,,,,,,Gasoline,,,,,,,2000,4520,1970,,2670,,,,,1,,Ford
15284,ford,TE-50,,2001,,Front,4940,8,V,,299,5250,435,4000,101.6,76.2,,,,,Rear,Manual,5,4,1666,4910,1880,1420,2800,,,,68,0,,Ford
15285,ford,Edge,SEL,2009,Crossover,Front,3496,6,V,4,269,6250,339,4500,,,10.8:1,Gasoline,,,Front,Automatic,5,5,966,4720,1930,1710,2830,9.8,6.7,13.8,72,1,,Ford
15286,ford,Capri,,1978,Coupe,Front,1298,4,in-line,,54,5500,85,3000,79,66,,Gasoline,,,Rear,Manual,4,2,990,4380,1700,1330,2570,,,,,1,,Ford
15287,ford,Expedition,Limited,2005,SUV,Front,5408,8,V,3,304,6000,495,,90.1,106,9.9:1,,,,Rear,Automatic,8,5,1279,5230,2010,1950,3030,12.4,14.7,16.8,106,1,,Ford
15288,ford,Prefect,,1957,,Front,1172,4,in-line,2,31,4500,71,2150,63.5,92.5,,Gasoline,,,Rear,Manual,5,,765,3850,1550,1500,2220,,,,,1,,Ford
15289,ford,Mustang,4.7,1965,Coupe,Front,4733,8,V,,211,4400,,,,,,Gasoline,,,Rear,,4,2,1165,4620,1740,1310,2750,,,,,1,,Ford
15290,ford,Tracer,,1999,,Front,1323,4,in-line,,68,,101,3500,,,,Gasoline,,,Front,Manual,4,,965,4000,1650,1400,,,,,,1,,Ford
15291,ford,Taurus,SEL,2009,Sedan,Front,3496,6,V,4,267,6251,338,4501,,,9.7:1,Gasoline,,,Front,Automatic,5,4,966,5130,1900,1570,2870,8.4,6.7,13.1,76,1,,Ford
15292,ford,Fiesta,1.6 TDCi Viva X,2008,Hatchback,Front,1559,4,in-line,4,90,4000,204,1750,73,88,18.3:1,Diesel,180,11.9,Front,Manual,5,3,1145,3920,1690,1440,2490,,4.5,,45,0,,Ford
15293,ford,Laser,,1989,,Front,1294,4,in-line,,67,5750,94,3500,,,,Gasoline,,,Front,Manual,5,,800,4000,1660,1400,2410,,,,,0,,Ford
15294,ford,Focus,2.0 TDCi Trend,2009,Sedan,Front,1997,4,in-line,4,136,4000,320,2000,,,18.0:1,Diesel,198,9.3,Front,Manual,4,4,1454,4350,1850,1460,2650,,5.6,,53,1,,Ford
15295,ford,Five Hundred,SEL AWD,2005,Sedan,Front,2983,6,V,4,206,6000,281,4500,89,79,10.0:1,,,,AWD,Automatic,5,4,1734,5100,1900,1530,2760,9.1,11.2,12.4,72,1,,Ford
15296,ford,Skyliner,,1958,,,,8,V,2,,,,,,,,Gasoline,,,,,,,,,,,,,,,,1,,Ford
15297,ford,F-150,,1998,Pickup,Front,4195,6,in-line,,206,4750,338,3000,,,,Gasoline,,,4WD,Manual,2,,2075,5230,2000,1850,3050,,,,,1,,Ford
15298,ford,Expedition,XLT Sport,2006,SUV,Front,5408,8,V,3,304,5000,495,3750,,,9.0:1,Gasoline,,,Rear,Automatic,9,5,1220,5230,2010,1950,3030,12.4,14.7,16.8,106,1,,Ford
15299,ford,Falcon,,1990,Sedan,Front,3157,6,in-line,,122,4000,235,3250,,,,Gasoline,,,Rear,Manual,5,,1420,4820,1860,1410,2800,,,,,0,,Ford
15300,ford,Focus,1.8 TDDi Viva,2008,Sedan,Front,1753,4,in-line,2,90,4000,200,2000,82.5,82,19.0:1,Diesel,180,12.5,Front,Manual,5,4,1288,4390,1710,1490,2620,,5.4,,55,1,,Ford
15301,ford,Taurus X,,2009,Crossover,Front,3496,6,V,4,263,6250,249,4500,,,10.3:1,Gasoline,,,Front,Automatic,6,4,966,5090,1910,1720,2870,10.7,6.7,15.7,72,1,,Ford
15302,ford,Focus,Station Wagon,2005,Station Wagon,Front,1388,4,in-line,4,80,5500,128,3500,76,76.5,11.0:1,Gasoline,,,Front,,5,5,1275,4480,1850,1490,2650,,,,55,1,,Ford
15303,ford,Escort,1.8 Diesel,1986,,Front,1751,4,in-line,,60,4800,110,2500,82.5,82,21.5:1,Diesel,151,,Front,Manual,5,5,910,4090,1650,1380,2520,,,,45,1,,Ford
15304,ford,Granada,2.0 MK III,1981,,Front,1993,4,in-line,,100,5500,151,3800,,,,Gasoline,,,Rear,Manual,5,,1235,4780,1810,1430,2780,,,,,1,,Ford
15305,ford,Ranger,2.5 TD XL,2006,Pickup,Front,2498,4,in-line,3,109,3500,257,2000,,,19.8:1,Diesel,,,Rear,Manual,2,2,1715,4670,,1350,2990,,11.8,,80,1,,Ford
15306,ford,Five Hundred,SE,2005,Sedan,Front,2982,6,V,4,206,6000,281,4500,89,79,10.0:1,,,,Front,Automatic,5,4,1730,5100,1900,1530,2650,8.1,9.8,11.2,72,1,,Ford
15307,ford,GT,,1984,Coupe,Front,2299,4,in-line,,132,5500,203,3500,,,,Gasoline,,,Rear,Manual,2,2,1130,4360,1710,1330,2590,,,,,1,,Ford
15308,ford,Transit Connect,1.8D,2004,Panel Van,Front,1752,4,in-line,4,90,4000,220,1700,82.5,82,,Diesel,,,Front,,,,1320,4280,1800,1820,2670,,,,,1,,Ford
15309,ford,Escort,1.3,1986,Hatchback,Front,1297,4,in-line,2,60,5000,100,3000,80,64.5,9.5:1,Gasoline,154,,Front,Manual,5,5-Mar,890,4050,1650,1380,2410,,,,48,1,,Ford
15310,ford,Fiesta,1.6,2002,Hatchback,Front,1560,4,in-line,4,100,6150,145,4000,79.1,81.4,11.0:1,Gasoline,,,Front,Manual,5,3,1115,3920,1690,1440,2490,,,,,0,,Ford
15311,ford,Escape,XLT,2005,SUV,Front,2999,6,V,4,196,6000,262,,89,80,10.0:1,,,,Front,,5,5,1497,4450,1790,1780,2620,9.4,10.7,11.8,62,1,,Ford
15312,ford,Orion,1.8 Diesel,1986,Sedan,Front,1751,4,in-line,,60,4800,110,2500,82.5,82,21.5:1,,151,,Front,Manual,5,4,960,4230,1690,1350,2330,,,,116,1,,Ford
15313,ford,F-250,,2004,Pickup,Front,5408,8,V,3,300,5000,495,3750,90.1,106,,Gasoline,,,4WD,Manual,3,2,2640,5760,2040,1950,3490,,,,144,1,,Ford
15314,ford,F-250,Double Cab TD 4x4,2006,Pickup,Front,4198,,,2,179,3800,500,2000,93,103,17.8:1,Diesel,,,4WD,Manual,5,4,,6250,2060,2040,3970,,,,114,1,,Ford
15315,ford,Focus,C-Max 1.6 TDCi Ambiente,2008,,Front,1560,4,in-line,4,91,3800,215,1850,73,88,18.3:1,Diesel,174,13.1,Front,Manual,5,5,1362,4340,1830,1610,2650,,4.8,,53,1,,Ford
15316,ford,Maverick,3.3,1970,,Front,3272,6,in-line,,92,4000,,,,,,Gasoline,,,Rear,Manual,5,,1265,4840,1800,1360,2800,,,,,1,,Ford
15317,ford,GT 40,MK IV,1972,Coupe,Middle,4195,8,V,,355,7200,85,,95.6,72.9,,,,,Rear,Manual,2,2,960,4350,1800,980,2420,,,,125,1,,Ford
